BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2018;680000544;680020336;SSR_A50;1;25;5;0;;8714;;1703
SSR;2018;680000544;680020336;SSR_TOT;;25;5;0;300;8714;3;1703
SSR;2018;680000577;680000411;SSR_A;;50;15;;558;17055;14;3484
SSR;2018;680000577;680000411;SSR_A50;1;50;6;0;;17055;;1189
SSR;2018;680000577;680000411;SSR_A58;1;0;9;0;;0;;2295
SSR;2018;680000577;680000411;SSR_TOT;;50;15;0;558;17055;14;3484
SSR;2018;680000601;680020336;SSR_A;;24;;;220;5478;6;0
SSR;2018;680000601;680020336;SSR_A50;1;;;0;;0;;0
SSR;2018;680000601;680020336;SSR_A56;1;24;;0;;5478;;0
SSR;2018;680000601;680020336;SSR_TOT;;24;;0;220;5478;6;0
SSR;2018;680000684;680000973;SSR_A;;20;10;;220;6570;7;4274
SSR;2018;680000684;680000973;SSR_A51;1;10;5;;;2724;;1448
SSR;2018;680000684;680000973;SSR_A52;1;10;5;0;;3846;;2826
SSR;2018;680000684;680000973;SSR_TOT;;20;10;0;220;6570;7;4274
SSR;2018;680000692;680000981;SSR_A;;20;;;222;6550;9;0
SSR;2018;680000692;680000981;SSR_A50;1;20;;0;;6550;;0
SSR;2018;680000692;680000981;SSR_TOT;;20;;0;222;6550;9;0
SSR;2018;680000700;680001005;SSR_A;;22;8;;268;6977;2;1873
SSR;2018;680000700;680001005;SSR_A50;1;22;8;0;;6977;;1873
SSR;2018;680000700;680001005;SSR_TOT;;22;8;0;268;6977;2;1873
SSR;2018;680000742;680001054;SSR_A;;20;;;257;6718;2;0
SSR;2018;680000742;680001054;SSR_A50;1;20;;0;;6718;;0
SSR;2018;680000742;680001054;SSR_TOT;;20;;0;257;6718;2;0
SSR;2018;680000767;680001088;SSR_A;;24;;;223;7431;9;0
SSR;2018;680000767;680001088;SSR_A50;1;24;;0;;7431;;0
SSR;2018;680000767;680001088;SSR_TOT;;24;;0;223;7431;9;0
SSR;2018;680000783;680001112;SSR_A;;53;;;505;16583;24;0
SSR;2018;680000783;680001112;SSR_A50;1;53;;0;;16583;;0
SSR;2018;680000783;680001112;SSR_TOT;;53;;0;505;16583;24;0
SSR;2018;680000833;680001138;SSR_A;;25;5;;328;8461;1;1302
SSR;2018;680000833;680001138;SSR_A50;1;25;5;0;;8461;;1302
SSR;2018;680000833;680001138;SSR_TOT;;25;5;0;328;8461;1;1302
SSR;2018;680001237;670013754;SSR_A;;108;;;971;31536;40;0
SSR;2018;680001237;670013754;SSR_A50;1;79;;0;;23979;;0
SSR;2018;680001237;670013754;SSR_A55;1;29;;0;;7557;;0
SSR;2018;680001237;670013754;SSR_TOT;;108;;0;971;31536;40;0
SSR;2018;680001310;670013754;SSR_A;;80;0;;687;19286;13;0
SSR;2018;680001310;670013754;SSR_A50;1;80;0;0;;19286;;0
SSR;2018;680001310;670013754;SSR_TOT;;80;0;0;687;19286;13;0
SSR;2018;680001328;750005068;SSR_A;;206;;;2201;67734;93;0
SSR;2018;680001328;750005068;SSR_A50;1;86;;0;;25577;;0
SSR;2018;680001328;750005068;SSR_A51;1;45;;;;15418;;0
SSR;2018;680001328;750005068;SSR_A52;1;25;;0;;9393;;0
SSR;2018;680001328;750005068;SSR_A55;1;50;;0;;17346;;0
SSR;2018;680001328;750005068;SSR_TOT;;206;;0;2201;67734;93;0
SSR;2018;680001617;680000643;SSR_A;;30;7;;371;8566;3;2123
SSR;2018;680001617;680000643;SSR_A50;1;;;0;;0;;0
SSR;2018;680001617;680000643;SSR_A59;1;30;7;0;;8566;;2123
SSR;2018;680001617;680000643;SSR_TOT;;30;7;0;371;8566;3;2123
SSR;2018;680004058;670013754;SSR_A;;;30;;0;0;0;10003
SSR;2018;680004058;670013754;SSR_A51;1;;15;;;0;;5150
SSR;2018;680004058;670013754;SSR_A52;1;;15;0;;0;;4853
SSR;2018;680004058;670013754;SSR_TOT;;;30;0;0;0;0;10003
SSR;2018;680004546;680020336;SSR_A;;78;20;;595;24048;59;7721
SSR;2018;680004546;680020336;SSR_A50;1;78;20;0;;181;;437
SSR;2018;680004546;680020336;SSR_A51;1;;0;;;8059;;1686
SSR;2018;680004546;680020336;SSR_A52;1;;0;0;;15808;;5598
SSR;2018;680004546;680020336;SSR_E;;6;6;;32;528;0;1219
SSR;2018;680004546;680020336;SSR_E50;1;6;6;0;;24;;6
SSR;2018;680004546;680020336;SSR_E51;1;;;0;;303;;151
SSR;2018;680004546;680020336;SSR_E52;1;;;0;;146;;988
SSR;2018;680004546;680020336;SSR_E55;1;;;0;;55;;74
SSR;2018;680004546;680020336;SSR_TOT;;84;26;0;627;24576;59;8940
SSR;2018;680004553;680020336;SSR_A;;60;9;;850;19646;43;2691
SSR;2018;680004553;680020336;SSR_A59;1;60;9;0;;19646;;2691
SSR;2018;680004553;680020336;SSR_TOT;;60;9;0;850;19646;43;2691
SSR;2018;680004579;680000973;SSR_A;;69;10;;576;24336;77;1262
SSR;2018;680004579;680000973;SSR_A50;1;9;;0;;3201;;0
SSR;2018;680004579;680000973;SSR_A56;1;10;;0;;3266;;0
SSR;2018;680004579;680000973;SSR_A59;1;50;10;0;;17869;;1262
SSR;2018;680004579;680000973;SSR_TOT;;69;10;0;576;24336;77;1262
SSR;2018;680020096;680020336;SSR_A;;30;;;272;8984;8;0
SSR;2018;680020096;680020336;SSR_A50;1;30;;0;;8984;;0
SSR;2018;680020096;680020336;SSR_TOT;;30;;0;272;8984;8;0
SSR;2018;680020427;680014495;SSR_A;;30;;;262;10302;15;0
SSR;2018;680020427;680014495;SSR_A50;1;30;;0;;10302;;0
SSR;2018;680020427;680014495;SSR_TOT;;30;;0;262;10302;15;0
SSR;2018;690000013;690780036;SSR_A;;49;;;459;13210;18;0
SSR;2018;690000013;690780036;SSR_A50;1;49;;0;;13210;;0
SSR;2018;690000013;690780036;SSR_TOT;;49;;0;459;13210;18;0
SSR;2018;690000021;690780044;SSR_A;;32;;;303;9251;10;0
SSR;2018;690000021;690780044;SSR_A50;1;32;;0;;9251;;0
SSR;2018;690000021;690780044;SSR_TOT;;32;;0;303;9251;10;0
SSR;2018;690000039;690780051;SSR_A;;30;;;267;9141;7;0
SSR;2018;690000039;690780051;SSR_A50;1;30;;0;;9141;;0
SSR;2018;690000039;690780051;SSR_TOT;;30;;0;267;9141;7;0
SSR;2018;690000047;690780069;SSR_A;;35;;;315;8945;9;0
SSR;2018;690000047;690780069;SSR_A50;1;35;;0;;8945;;0
SSR;2018;690000047;690780069;SSR_TOT;;35;;0;315;8945;9;0
SSR;2018;690000054;690780077;SSR_A;;25;0;;334;8464;0;0
SSR;2018;690000054;690780077;SSR_A50;1;25;0;0;;8464;;0
SSR;2018;690000054;690780077;SSR_TOT;;25;0;0;334;8464;0;0
SSR;2018;690000062;690780085;SSR_A;;20;;;209;6024;4;0
SSR;2018;690000062;690780085;SSR_A50;1;20;;0;;6024;;0
SSR;2018;690000062;690780085;SSR_TOT;;20;;0;209;6024;4;0
SSR;2018;690000088;690780101;SSR_A;;24;;;218;7179;23;0
SSR;2018;690000088;690780101;SSR_A50;1;24;;1;;7179;;0
SSR;2018;690000088;690780101;SSR_TOT;;24;;0;218;7179;23;0
SSR;2018;690000245;690780432;SSR_A;;80;;;1484;26278;6;0
SSR;2018;690000245;690780432;SSR_A50;1;;;0;;0;;0
SSR;2018;690000245;690780432;SSR_A59;1;80;;0;;26278;;0
SSR;2018;690000245;690780432;SSR_TOT;;80;;0;1484;26278;6;0
SSR;2018;690000401;920028560;SSR_A;;133;;;901;43424;141;0
SSR;2018;690000401;920028560;SSR_A50;1;53;;0;;18434;;0
SSR;2018;690000401;920028560;SSR_A51;1;20;;;;5917;;0
SSR;2018;690000401;920028560;SSR_A52;1;35;;0;;12380;;0
SSR;2018;690000401;920028560;SSR_A57;1;25;;0;;6693;;0
SSR;2018;690000401;920028560;SSR_TOT;;133;;0;901;43424;141;0
SSR;2018;690000427;750721334;SSR_A;;198;15;;2301;39700;27;6727
SSR;2018;690000427;750721334;SSR_A50;1;60;0;0;;5658;;0
SSR;2018;690000427;750721334;SSR_A51;1;79;13;;;29045;;5849
SSR;2018;690000427;750721334;SSR_A52;1;29;2;0;;1423;;878
SSR;2018;690000427;750721334;SSR_A59;1;30;;0;;3574;;0
SSR;2018;690000427;750721334;SSR_E;;35;10;;645;8242;5;4494
SSR;2018;690000427;750721334;SSR_E50;1;;;0;;0;;0
SSR;2018;690000427;750721334;SSR_E51;1;15;5;0;;3459;;2214
SSR;2018;690000427;750721334;SSR_E52;1;20;5;0;;4783;;2280
SSR;2018;690000427;750721334;SSR_TOT;;233;25;0;2946;47942;32;11221
SSR;2018;690000583;690782230;SSR_A;;43;;;434;14323;25;0
SSR;2018;690000583;690782230;SSR_A50;1;43;;0;;14323;;0
SSR;2018;690000583;690782230;SSR_TOT;;43;;0;434;14323;25;0
SSR;2018;690000591;690782248;SSR_A;;31;;;332;8173;7;0
SSR;2018;690000591;690782248;SSR_A50;1;31;;0;;8173;;0
SSR;2018;690000591;690782248;SSR_TOT;;31;;0;332;8173;7;0
SSR;2018;690000609;690043237;SSR_A;;0;;;34;874;0;0
SSR;2018;690000609;690043237;SSR_A50;1;0;;0;;874;;0
SSR;2018;690000609;690043237;SSR_TOT;;0;;0;34;874;0;0
SSR;2018;690000625;690782271;SSR_A;;30;;;423;10715;14;0
SSR;2018;690000625;690782271;SSR_A50;1;30;;0;;10715;;0
SSR;2018;690000625;690782271;SSR_TOT;;30;;0;423;10715;14;0
SSR;2018;690000633;690043237;SSR_A;;77;;;848;24578;13;0
SSR;2018;690000633;690043237;SSR_A50;1;77;;1;;24578;;0
SSR;2018;690000633;690043237;SSR_TOT;;77;;0;848;24578;13;0
SSR;2018;690000773;690782925;SSR_A;;120;5;;1158;44187;107;1273
