BOR,AN,420,FI_EJ,LIT_MED,JLI_MED,SEJHC_MED,SEJ0_MED,JOU_MED,LIT_CHI,JLI_CHI,SEJHC_CHI,SEJ0_CHI,JOU_CHI,LIT_OBS,JLI_OBS,SEJHC_OBS,SEJ0_OBS,JOU_OBS,LIT_MCO,JLI_MCO,SEJHC_MCO,SEJ0_MCO,JOU_MCO,PLA_MED,SEJHP_MED,PLAN_MED,SEJN_MED,SEA_MED,PLA_CHI,SEJHP_CHI,PLA_OBS,SEJHP_OBS,PLAN_OBS,SEJN_OBS,PLA_MCO,SEJHP_MCO,PLAN_MCO,SEJN_MCO,SEA_MCO,PCAR,PDER,PEND,PGAS,PNEU,PPED,PPNE,PRHU,POPH,DEND,DNEU,DPED,DOPH,ACTCLI_PM,ACTCLI_SAG,ACTTEC_PM,ACTTEC_DEN,ACTTEC_SAG,ACTTEC_PNM
MCO,2018,790019848,790006654,118,43070,3542,275,24021,40,9760,1703,58,6705,16,3264,539,4,2142,174,56094,5784,337,32868,9,834,0,0,761,20,932,1,137,0,0,30,1903,0,0,761,0,1,1,1,1,1,0,1,1,,,,,11301,1445,24798,0,533,1048
MCO,2018,800000143,800000028,217,76464,10733,658,68231,48,17520,3252,114,15614,25,9125,1732,438,5367,290,103109,15717,1210,89212,13,514,,,3950,7,2782,,0,,,20,3296,,,3950,1,0,1,1,1,1,1,1,1,10,10,11,7,44727,3105,62922,0,4962,7253
MCO,2018,800000184,800000036,20,7300,839,110,6384,,,0,0,0,,,0,0,0,20,7300,839,110,6384,,0,,,21,,0,,0,,,,0,,,21,1,0,1,1,0,0,1,1,0,42,,,,2131,0,3784,0,0,0
MCO,2018,800000192,800000044,142,50970,6178,57,47326,,,0,0,0,,,0,0,0,142,50970,6178,57,47326,13,1826,,,2684,,0,,0,,,13,1826,,,2684,0,1,1,0,0,0,0,1,0,150,,,,44556,5,13652,6,0,10013
MCO,2018,800000200,800000051,18,6247,676,37,6185,,,0,0,0,,,0,0,0,18,6247,676,37,6185,1,217,,,38,,0,,0,,,1,217,,,38,1,0,1,1,0,0,0,0,0,,,,,3527,664,8729,0,982,785
MCO,2018,800000226,800000069,48,17520,2637,244,15964,,,0,0,0,,,0,0,0,48,17520,2637,244,15964,10,1943,,,993,,0,1,18,,,11,1961,,,993,1,1,1,1,1,0,1,1,1,135,135,,90,14963,1843,15987,,814,2767
MCO,2018,800000275,800000077,29,10585,701,8,7246,,,0,0,0,,,0,0,0,29,10585,701,8,7246,5,1095,,,0,,0,,0,,,5,1095,,,0,1,1,1,1,0,0,1,0,1,,,,,5144,183,7907,,13,303
MCO,2018,800000390,800000085,35,12775,2202,310,12610,0,0,0,0,0,0,0,0,0,0,35,12775,2202,310,12610,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1,1,1,1,0,1,1,0,1,60,,10,200,7508,2609,21007,63,3626,4838
MCO,2018,800000432,800000093,34,12410,2965,323,14697,15,5475,671,51,2964,15,5475,650,127,2192,64,23360,4286,501,19853,6,1140,0,0,652,4,705,1,100,0,0,11,1945,0,0,652,1,0,1,1,0,1,1,1,1,15,,15,88,18052,2416,18378,,644,2819
MCO,2018,800000440,800000085,10,3650,211,3,2360,0,0,0,0,0,0,0,0,0,0,10,3650,211,3,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,740,160,655,316,30,0
MCO,2018,800000507,800000135,24,8760,296,1,6963,,,0,0,0,,,0,0,0,24,8760,296,1,6963,,0,,,1,,0,,0,,,,0,,,1,1,0,0,1,0,0,0,0,0,,,,,474,,574,,,
MCO,2018,800000614,800000044,17,5374,265,5,4478,,,0,0,0,,,0,0,0,17,5374,265,5,4478,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,1,,0,,,
MCO,2018,800002503,800001141,6,2190,349,18,1979,73,25295,2614,221,7616,,,0,0,0,79,27485,2963,239,9595,,0,,,19841,29,5468,,0,,,29,5468,,,19841,,,,,,,,,,,,,,,,,,,
MCO,2018,800006124,800000044,529,188633,30376,3038,161030,313,112977,19398,842,86021,66,24090,4505,253,20168,908,325700,54279,4133,267219,35,7915,,,61055,32,6237,6,2280,,,73,16432,,,61055,1,,,1,1,1,1,,1,33,60,60,90,251557,7591,206401,2298,8032,75370
MCO,2018,800009466,800002982,20,7300,628,6,5079,167,60955,4627,0,15983,0,,0,0,0,187,68255,5255,6,21062,,0,,,0,17,9462,,0,,,17,9462,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,800009920,800003071,64,23360,3514,17,21948,98,35770,5162,0,18133,61,22265,3663,1,15430,223,81395,12339,18,55511,8,219,6,932,792,50,12992,7,93,,,71,13304,6,932,792,,,,,,,,,,,,,,,,,,,
MCO,2018,800013179,800013138,38,13870,2801,244,9877,,,0,0,0,,,0,0,0,38,13870,2801,244,9877,4,3376,,,8751,,0,,0,,,4,3376,,,8751,,,,,,,,,,,,,,,,,,,
MCO,2018,800015729,800015679,57,20805,5971,1843,13190,,,0,0,0,,,0,0,0,57,20805,5971,1843,13190,0,0,,,0,,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,800017253,800000044,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,0,10,2074,,0,,,10,2074,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,800018491,800018483,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,0,29,3527,,0,,,29,3527,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,810000224,810000471,143,52195,9000,716,45371,41,14965,2533,0,8771,18,6570,862,250,2454,202,73730,12395,966,56596,9,5331,2,198,30455,10,2794,1,76,,,22,8201,2,198,30455,,,,,,,,,,,,,,,,,,,
MCO,2018,810000448,810099945,21,7665,516,8,5793,,,0,0,0,,,0,0,0,21,7665,516,8,5793,,0,,,16,,0,,0,,,,0,,,16,0,0,1,0,0,0,0,0,0,90,,,,1327,,128,,,
MCO,2018,810000505,810000331,162,58119,8131,828,44508,50,17834,2740,98,15381,24,8760,1483,56,5889,236,84713,12354,982,65778,8,705,,,4068,8,2769,1,96,,,17,3570,,,4068,1,1,1,1,1,1,1,0,0,125,,75,,56785,5333,50909,153,3600,16027
MCO,2018,810000513,810000349,25,9125,601,7,7151,,,0,0,0,,,0,0,0,25,9125,601,7,7151,,0,,,6,,0,,0,,,,0,,,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,810000521,810000380,228,81976,11444,1879,66371,78,28470,4286,186,20398,28,10220,2075,492,6631,334,120666,17805,2557,93400,11,274,,,5595,19,3948,0,0,,,30,4222,,,5595,1,1,1,1,1,1,1,1,1,10,120,60,40,59614,5750,77862,854,5268,18254
MCO,2018,810000539,810000398,18,6570,286,15,4573,,,0,0,0,,,0,0,0,18,6570,286,15,4573,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,810000562,810000455,42,15330,2606,525,12529,0,0,1,1,0,17,6205,902,239,2466,59,21535,3509,765,14995,2,79,,,97,5,822,,0,,,7,901,,,97,1,0,1,1,1,1,1,0,1,68,,50,60,16778,2587,21397,389,3052,980
MCO,2018,810101170,810101162,6,2190,273,1,1689,100,36500,3631,67,11529,,,0,0,0,106,38690,3904,68,13218,0,0,,,377,15,5754,,0,,,15,5754,,,377,,,,,,,,,,,,,,,,,,,
MCO,2018,810101444,810000992,42,15330,2105,0,8425,81,29565,3364,0,13222,,,0,0,0,123,44895,5469,0,21647,5,1024,,,169,16,5986,,0,,,21,7010,,,169,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,820000032,820000016,201,73140,10928,1165,60030,40,14600,2423,210,9419,23,8395,1307,64,5012,264,96135,14658,1439,74461,8,495,,,3940,8,2596,0,145,,,16,3236,,,3940,1,1,1,1,1,1,1,1,1,63,57,41,85,53280,3870,73364,891,561,15185
MCO,2018,820000040,820000081,16,5840,2652,275,12819,51,18615,2099,219,5858,15,5475,1196,423,2922,82,29930,5947,917,21599,10,3148,,,0,8,2246,2,342,,,20,5736,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,820000057,820000131,126,45990,6773,379,35254,75,27375,5131,149,22100,18,6570,701,26,2616,219,79935,12605,554,59970,15,4053,,,23361,18,3940,1,129,,,34,8122,,,23361,,,,,,,,,,,,,,,,,,,
MCO,2018,820000065,820000156,,,0,0,0,33,12045,1104,12,1911,,,0,0,0,33,12045,1104,12,1911,,0,,,0,3,7743,,0,,,3,7743,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,820000883,820004950,42,15330,2368,451,13211,24,8760,900,0,5357,,,0,0,0,66,24090,3268,451,18568,1,445,,,150,1,665,,0,,,2,1110,,,150,1,0,1,1,1,1,0,1,0,30,60,5,,12200,,25457,,,2328
MCO,2018,830000279,830100517,58,21170,5795,1126,23161,24,8760,1625,30,7724,15,5475,1195,367,3169,97,35405,8615,1523,34054,6,1480,,,777,8,990,,0,,,14,2470,,,777,0,1,0,0,0,1,1,1,0,,,5,,,,,,,
MCO,2018,830000287,830100525,155,55805,8885,1039,49105,40,14495,2166,55,11325,23,8395,1600,94,5766,218,78695,12651,1188,66196,23,2245,4,366,4039,8,1353,4,1094,,,39,4692,4,366,4039,1,0,0,1,1,1,1,1,1,,68,20,5,48076,3902,40211,556,7243,8610
MCO,2018,830000295,830100533,182,66430,10394,1550,50596,21,7665,1266,45,6492,20,7300,1330,228,4586,223,81395,12990,1823,61674,4,542,,,276,10,1662,0,0,,,14,2204,,,276,1,1,1,1,0,1,1,1,1,65,,45,36,28719,2048,27313,417,5911,7863
MCO,2018,830000311,830100566,200,65184,11440,876,69687,51,20523,2522,24,12946,26,9490,1835,64,6864,277,95197,15797,964,89497,9,2477,2,188,7196,8,1115,1,802,,,20,4394,2,188,7196,1,1,1,1,0,1,1,1,1,,,,,34632,2287,70150,0,591,6258
MCO,2018,830000337,830100590,38,13870,2899,321,12995,0,0,0,0,0,15,5475,634,52,2294,53,19345,3533,373,15289,4,147,,,1180,0,0,0,138,,,4,285,,,1180,0,0,0,0,0,1,0,0,0,,,,,2894,350,413,,2004,478
MCO,2018,830000345,830100616,370,128462,25579,5075,115882,141,49160,9740,341,41890,53,19341,4543,358,16153,564,196963,39862,5774,173925,48,1169,,,24226,25,5225,4,640,,,77,7034,,,24226,1,0,1,1,1,1,1,1,1,119,48,6,53,117236,5080,72523,967,4939,33578
MCO,2018,830012688,830012639,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,19945,,0,,0,,,,0,,,19945,,,,,,,,,,,,,,,,,,,
MCO,2018,830100103,830000022,17,6205,990,11,9824,72,26280,3544,354,11405,,,0,0,0,89,32485,4534,365,21229,,0,,,17763,30,8958,,0,,,30,8958,,,17763,,,,,,,,,,,,,,60,,770,,,
MCO,2018,830100251,830000063,46,16790,1691,14,11395,54,19606,2298,38,6479,,,0,0,0,100,36396,3989,52,17874,,0,,,3618,27,5621,0,19,,,27,5640,,,3618,,,,,,,,,,,,,,,,,,,
MCO,2018,830100319,830020855,95,34675,6363,522,26067,69,25185,3379,50,15409,,,0,0,0,164,59860,9742,572,41476,,0,,,69,47,7790,,0,,,47,7790,,,69,,,,,,,,,,,,,,,,,,,
MCO,2018,830100327,830000105,,,0,0,0,41,14965,1826,24,5131,,,0,0,0,41,14965,1826,24,5131,,0,,,120,30,6630,,0,,,30,6630,,,120,,,,,,,,,,,,,,,,,,,
MCO,2018,830100368,830000147,,,0,0,0,59,21535,1766,25,7109,,,0,0,0,59,21535,1766,25,7109,,0,,,73,18,4721,,0,,,18,4721,,,73,,,,,,,,,,,,,,186,,,,,
MCO,2018,830100392,830000154,35,12775,2549,256,14027,65,23725,3672,749,7983,0,0,0,0,0,100,36500,6221,1005,22010,0,0,,,254,20,7021,,0,,,20,7021,,,254,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,830100418,830000170,,,0,0,0,16,4776,1273,1,3435,,,0,0,0,16,4776,1273,1,3435,,0,,,0,15,4102,,0,,,15,4102,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,830100434,830000196,27,9855,2689,10,13204,48,17520,2571,0,7673,27,9855,3248,1755,6544,102,37230,8508,1765,27421,,1,,,5034,40,14955,4,647,,,44,15603,,,5034,,,,,,,,,,,,,,2609,,95,95,,
MCO,2018,830100459,830000212,6,2190,294,6,1330,50,18250,3316,73,8412,,,0,0,0,56,20440,3610,79,9742,,0,,,20,82,12600,,0,,,82,12600,,,20,,,,,,,,,,,,,,,,,,,
MCO,2018,830100475,830000238,,,0,0,0,64,23360,2188,5,7980,,,0,0,0,64,23360,2188,5,7980,,0,,,16,26,4266,,0,,,26,4266,,,16,,,,,,,,,,,,,,,,,,,
MCO,2018,830100558,690781810,25,8783,486,3,4418,51,13709,2212,486,7127,,,0,0,0,76,22492,2698,489,11545,6,1199,,,81,,0,,0,,,6,1199,,,81,1,0,0,0,0,0,1,1,0,,,,,11860,,13563,,,549
MCO,2018,830100574,750821092,195,69160,9971,1172,45809,101,34600,5012,29,30293,,,0,0,0,296,103760,14983,1201,76102,25,318,0,0,11420,15,3433,,0,,,40,3751,0,0,11420,1,1,0,1,1,0,1,0,1,,,,,74161,,74990,1219,,21895
MCO,2018,830100608,830100616,115,41111,6357,1434,39280,,,0,0,0,,,0,0,0,115,41111,6357,1434,39280,1,17,,,199,,0,,336,,,1,353,,,199,1,0,1,1,1,1,1,1,1,190,9,24,21,12002,106,6392,,172,1763
MCO,2018,830100855,830000493,36,13140,951,4,11157,0,0,0,0,0,0,0,0,0,0,36,13140,951,4,11157,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
MCO,2018,830200523,830210084,22,8030,1539,122,4780,42,15330,901,23,3200,,,0,0,0,64,23360,2440,145,7980,10,1787,,,371,34,2582,,0,,,44,4369,,,371,0,1,1,1,0,0,0,1,1,130,,,,38405,,15796,,,1917
MCO,2018,830213856,830100533,28,10220,919,7,9320,,,0,0,0,,,0,0,0,28,10220,919,7,9320,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,830215687,830003521,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,20677,,0,,0,,,,0,,,20677,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840000285,840000608,6,2190,254,9,1483,52,18980,1558,0,3494,59,21535,2933,0,10357,117,42705,4745,9,15334,1,1,,,9,26,6626,2,320,,,29,6947,,,9,,,,,,,,,,,,,,,,,,,
MCO,2018,840000327,840000640,3,1095,3,0,49,37,13505,1682,0,7064,,,0,0,0,40,14600,1685,0,7113,0,0,,,2,12,763,,0,,,12,763,,,2,,,,,,,,,,,,,,,,,,,
MCO,2018,840000343,840000012,39,13919,2418,641,11170,,,0,0,0,0,0,47,47,0,39,13919,2465,688,11170,10,847,,,1094,,0,,0,,,10,847,,,1094,0,0,0,1,1,1,1,1,1,,60,30,15,8986,925,1141,,1157,774
MCO,2018,840000350,840000657,86,29560,3658,242,22945,,,0,0,0,,,0,0,0,86,29560,3658,242,22945,2,823,,,73102,,0,,0,,,2,823,,,73102,0,0,0,0,0,0,0,0,0,,,,,41286,,50567,,,46288
MCO,2018,840000392,840000046,89,32485,4723,840,28553,,,0,0,0,26,9490,1644,54,6153,115,41975,6367,894,34706,4,178,0,0,535,2,414,,0,0,0,6,592,0,0,535,1,0,1,0,0,1,0,0,0,80,,,,9897,7740,3727,0,4824,1803
MCO,2018,840000400,840000673,10,3650,228,0,923,65,23725,2082,103,6008,,,0,0,0,75,27375,2310,103,6931,,0,,,0,22,6163,,0,,,22,6163,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,840000418,840004659,50,18250,4520,1395,18683,10,3650,508,6,2651,18,6570,1366,496,3156,78,28470,6394,1897,24490,7,401,,,1168,5,587,,0,,,12,988,,,1168,1,0,1,1,1,1,1,0,0,65,8,15,,11675,2194,15807,,2220,3173
MCO,2018,840000426,840000061,5,1825,84,1,1259,,,0,0,0,,,0,0,0,5,1825,84,1,1259,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,840000434,840000079,8,2920,128,1,2478,,,0,0,0,,,0,0,0,8,2920,128,1,2478,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840000467,840003651,,,0,0,0,44,16060,2209,171,6191,,,0,0,0,44,16060,2209,171,6191,,0,,,46,19,6755,,0,,,19,6755,,,46,,,,,,,,,,,,,,,,,,,
MCO,2018,840000483,840000087,101,36865,5779,728,34377,39,14235,2155,144,11193,25,9125,1955,481,5410,165,60225,9889,1353,50980,6,133,,,911,10,1369,,0,,,16,1502,,,911,1,1,1,1,1,1,1,1,0,,,,,20648,4924,8031,38,743,4543
MCO,2018,840000491,130041916,34,12410,3617,1425,11928,,,0,0,0,15,5475,963,66,3575,49,17885,4580,1491,15503,2,142,,,41,,0,7,754,,,9,896,,,41,1,1,0,0,0,1,0,0,0,,,9,,13427,737,13974,,3585,778
MCO,2018,840000517,840000103,6,2190,13,0,46,,,0,0,0,,,0,0,0,6,2190,13,0,46,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840000525,840000111,33,12045,1842,256,9714,,,0,0,0,,,0,0,0,33,12045,1842,256,9714,,0,,,2,,0,,0,,,,0,,,2,0,0,1,0,1,0,0,1,1,30,180,,60,13076,,7232,,,
MCO,2018,840000533,840000129,25,9125,1543,443,7827,,,0,0,0,,,19,19,0,25,9125,1562,462,7827,,0,,,1,,0,,0,,,,0,,,1,1,0,1,1,1,0,0,1,0,,,,,11414,2045,7776,,102,
MCO,2018,840001861,840006597,484,170218,25469,2198,147681,140,52906,6923,192,35906,65,23725,5230,889,18787,689,246849,37622,3279,202374,24,3991,2,11,24931,23,5863,,0,,,49,9854,2,11,24931,1,1,1,1,1,1,1,1,1,85,132,42,93,103523,3601,108533,867,5406,26232
MCO,2018,840011043,840002844,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,18652,,0,,0,,,,0,,,18652,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840012538,840002844,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,806,,0,,0,,,,0,,,806,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840013312,840003685,77,28105,5950,97,19546,45,16425,2111,46,7636,,,0,0,0,122,44530,8061,143,27182,4,54,,,373,13,2659,,0,,,17,2713,,,373,,,,,,,,,,,,,,,,,,,
MCO,2018,840013445,840014658,,,0,0,0,78,28470,1926,112,3793,,,0,0,0,78,28470,1926,112,3793,,0,,,111,13,18095,,0,,,13,18095,,,111,,,,,,,,,,,,,,,,,,,
MCO,2018,840017172,840017164,10,3650,163,0,1413,82,29930,3106,203,10544,,,0,0,0,92,33580,3269,203,11957,,0,,,173,15,7769,,0,,,15,7769,,,173,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840017222,840002844,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,17037,,0,,0,,,,0,,,17037,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,840017461,840002844,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,14966,,0,,0,,,,0,,,14966,,,,,,,,,,,,,,,,,,,
MCO,2018,840018337,840006597,,,0,0,0,18,6154,557,40,2756,,,0,0,0,18,6154,557,40,2756,,0,,,0,2,272,,0,,,2,272,,,0,0,0,0,0,0,0,0,0,0,,,,,2593,1,275,,,1429
MCO,2018,840018774,840002844,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,5665,,0,,0,,,,0,,,5665,,,,,,,,,,,,,,,,,,,
MCO,2018,840019079,840019053,,,0,0,0,0,,73,6,221,,,0,0,0,0,,73,6,221,,0,,,0,0,2,,0,,,0,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,850000118,850013244,26,9490,2238,145,11979,72,26280,4286,152,12133,22,8030,655,41,2685,120,43800,7179,338,26797,,0,,,0,46,15018,,0,,,46,15018,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,850000126,850022948,,,0,0,0,57,20805,2446,0,8501,,,0,0,0,57,20805,2446,0,8501,,0,,,48,27,6564,,0,,,27,6564,,,48,,,,,,,,,,,,,,,,,,,
MCO,2018,850000134,850013269,8,2920,243,2,1728,68,24820,3300,224,11452,,,0,0,0,76,27740,3543,226,13180,,0,,,0,14,5696,,0,,,14,5696,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,850000142,850000019,393,138452,22998,2195,128093,151,54513,8558,420,38621,57,21085,3997,179,16411,601,214050,35553,2794,183125,31,4478,1,260,61527,36,7665,10,2194,,,78,14337,1,260,61527,1,1,1,1,1,1,1,1,1,180,150,30,150,121326,3784,101378,204,2885,33662
MCO,2018,850000175,850009010,116,42978,6573,517,42984,37,13505,1979,52,9785,16,5840,975,82,3211,169,62323,9527,651,55980,16,2413,,,1641,8,1703,1,184,,,25,4300,,,1641,1,1,1,1,1,1,1,0,1,120,,15,90,30897,3498,31803,,1973,2435
MCO,2018,850000191,850000043,4,1460,325,55,2068,,,0,0,0,,,0,0,0,4,1460,325,55,2068,,0,,,3,,0,,0,,,,0,,,3,0,0,0,0,0,0,0,0,0,,,,,22998,101,,,,
MCO,2018,850000209,850000019,75,27375,3747,546,25298,,,0,0,0,,,0,0,0,75,27375,3747,546,25298,3,392,,,528,5,475,1,62,,,9,929,,,528,1,0,1,1,1,0,1,1,0,110,,,,8201,1465,21688,,1167,1448
MCO,2018,850000225,850000019,60,21900,2780,113,18890,,,0,0,0,,,0,0,0,60,21900,2780,113,18890,2,320,,,208,,0,,0,,,2,320,,,208,0,0,1,1,0,0,0,1,0,70,,,,4103,1239,5924,,2356,481
MCO,2018,850000241,850000084,154,54656,9422,810,50421,4,1460,207,91,396,15,5475,1317,387,3463,173,61591,10946,1288,54280,20,2576,,,3186,,0,,0,,,20,2576,,,3186,1,1,1,0,1,1,1,0,0,130,95,33,,16571,2535,31810,0,2671,2364
MCO,2018,850000647,850025867,18,6570,580,0,5488,0,0,0,0,0,0,0,0,0,0,18,6570,580,0,5488,,0,,,22,,0,,0,,,,0,,,22,0,0,0,0,0,0,0,0,0,,,,,380,,,,,
MCO,2018,850009630,850000035,106,38690,6420,1140,31591,,,0,0,0,19,6935,1298,378,3271,125,45625,7718,1518,34862,3,81,,,454,,0,,0,,,3,81,,,454,1,0,1,0,0,1,1,0,0,,,,,11375,1694,5341,,1802,460
MCO,2018,860000025,860013382,101,35721,6562,670,34185,30,11174,2048,79,8418,16,5718,1209,104,3902,147,52613,9819,853,46505,10,392,0,0,2377,17,2568,3,195,0,0,30,3155,0,0,2377,1,1,0,1,0,1,1,1,1,,,52,0,28484,4809,30962,671,3992,7857
MCO,2018,860000033,860013382,30,11721,1111,19,8789,,,0,0,0,,,0,0,0,30,11721,1111,19,8789,2,4,,,352,,0,0,5,,,2,9,,,352,1,0,0,1,0,0,1,1,0,,,,,9651,1127,12643,,937,2121
MCO,2018,860000058,860014208,35,12537,1965,123,11233,10,3560,437,45,1929,,,0,0,0,45,16097,2402,168,13162,6,57,,,1005,4,910,,0,,,10,967,,,1005,1,0,1,1,1,0,1,1,1,140,40,,85,10186,1451,18663,0,1469,2958
MCO,2018,860000223,860014208,678,247949,40137,5394,226731,257,78584,12871,645,69666,51,23131,3570,169,17288,986,349664,56578,6208,313685,60,13572,,,77752,31,7339,9,664,,,100,21575,,,77752,1,1,1,1,1,1,1,1,1,91,101,60,60,212678,10786,161204,2475,14218,101133
MCO,2018,860010321,860010313,37,13505,1712,65,10031,127,46355,7136,0,24785,,,0,0,0,164,59860,8848,65,34816,0,6255,,,270,44,8414,,0,,,44,14669,,,270,,,,,,,,,,,,,,,,,,,
MCO,2018,860780311,860010750,24,8760,811,95,4554,49,16317,1819,43,5553,,,0,0,0,73,25077,2630,138,10107,6,0,,,0,25,5857,,0,,,31,5857,,,0,,,,,,,,,,,,,,0,,,,,
MCO,2018,860780568,860000140,4,1460,53,3,579,7,2555,1714,44,2728,57,20805,1357,22,5117,68,24820,3124,69,8424,,0,,,39,5,4089,5,148,,,10,4237,,,39,,,,,,,,,,,,,,,,,,,
MCO,2018,870000064,870000015,498,177086,30634,2760,166134,229,78177,10436,362,59272,0,0,0,0,0,727,255263,41070,3122,225406,80,10213,3,437,55958,26,4101,,0,,,109,14314,3,437,55958,1,1,1,1,1,0,1,1,1,90,39,,115,182860,46,184580,1256,4,49829
MCO,2018,870000098,870000023,64,23360,3292,373,19014,25,9125,1393,59,6645,14,5110,496,66,1594,103,37595,5181,498,27253,7,184,,,492,7,2672,,0,,,14,2856,,,492,1,1,1,1,0,1,0,1,1,90,,0,210,25573,545,41861,146,1502,1339
MCO,2018,870000270,870000031,70,25550,2778,82,22963,,,0,0,0,0,,0,0,0,70,25550,2778,82,22963,2,488,,,935,2,444,1,3,,,5,935,,,935,1,1,1,1,1,1,1,1,1,120,,20,60,21382,,30607,162,36,68
MCO,2018,870000288,870017415,201,71909,9994,614,52346,154,54754,9293,201,37310,,,0,0,0,355,126663,19287,815,89656,12,5774,,,10392,37,12557,,0,,,49,18331,,,10392,,,,,,,,,,,,,,,,,,,
MCO,2018,870000403,870014503,11,4015,144,0,3564,,,0,0,0,,,0,0,0,11,4015,144,0,3564,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,870000411,870017415,6,2190,58,1,599,88,32120,4333,0,17096,28,10220,1219,23,5070,122,44530,5610,24,22765,,0,,,121,24,4687,2,42,,,26,4729,,,121,,,,,,,,,,,,,,,1438,,,,
MCO,2018,870000551,870014503,20,7216,268,3,5825,,,0,0,0,,,0,0,0,20,7216,268,3,5825,2,11,,,67,,0,,0,,,2,11,,,67,0,1,0,0,0,0,1,0,1,,,,180,1626,50,477,,,19
MCO,2018,870000601,870014248,8,2920,194,0,3247,,,0,0,0,,,0,0,0,8,2920,194,0,3247,,0,,,0,,0,,0,,,,0,,,0,0,1,0,0,0,0,1,0,1,,,,181,2552,,,,,
MCO,2018,870001567,870014503,16,5840,249,3,5885,,,0,0,0,,,0,0,0,16,5840,249,3,5885,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,,,
MCO,2018,870003514,870000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1057,0,0,2,0,0,0,0,,,1,1057,0,0,2,0,0,0,0,0,0,0,0,0,,,,,494,1,777,0,1,133
MCO,2018,870014859,870000015,75,26080,4225,566,19701,18,5871,1314,92,3062,72,25845,4417,202,17527,165,57796,9956,860,40290,8,986,0,0,711,7,1446,12,2274,,,27,4706,0,0,711,0,0,0,0,0,1,0,0,1,,,97,138,45317,8373,62345,1,739,20338
MCO,2018,880000021,880007059,207,75055,11834,786,70324,34,12410,1617,46,10674,15,5475,957,67,3346,256,92940,14408,899,84344,27,1193,0,0,17882,8,3073,0,238,0,0,35,4504,0,0,17882,1,0,1,1,1,1,1,0,0,15,90,16,180,37519,1624,43068,4965,1022,9465
MCO,2018,880000039,880780069,18,6570,499,14,5320,,,0,0,0,,,0,0,0,18,6570,499,14,5320,,0,,,4,,0,,0,,,,0,,,4,1,0,1,0,0,1,1,1,1,,,,,5664,374,14686,,431,73
